grid_id,hb_peo_density,hb_distance,up_la,down_la,right_lon,left_lon,lon,la,wb_peo_density,wb_distance,jh_density,jh_ratio,poi_sum,roaddensity,near_dist,time_to_sub,事件活动_count,交通设施服务_count,住宿服务_count,体育休闲服务_count,公共设施_count,公司企业_count,医疗保健服务_count,商务住宅_count,地名地址信息_count,室内设施_count,摩托车服务_count,政府机构及社会团体_count,汽车服务_count,汽车维修_count,汽车销售_count,生活服务_count,科教文化服务_count,购物服务_count,通行设施_count,道路附属设施_count,金融保险服务_count,风景名胜_count,餐饮服务_count,evenness,diversity
"(120.100703, 30.359438)",484,7.022190182,30.364438,30.354438,120.105703,120.095703,120.100703,30.359438,1701,9.191343716,2185,3.51446281,533,5.684021927,11.97700297,10,0,29,8,2,1,204,0,17,60,0,1,2,20,12,3,22,3,46,67,0,0,1,35,0.716666262,2.071431923
"(120.240703, 30.359438)",1284,11.94977478,30.364438,30.354438,120.245703,120.235703,120.240703,30.359438,478,11.18275718,1762,0.372274143,330,17.09273687,10.054226,10,0,14,0,11,3,28,20,7,55,0,1,3,2,1,0,60,4,68,15,0,3,1,34,0.789677874,2.282462626
"(120.280703, 30.359438)",1824,10.27396804,30.364438,30.354438,120.285703,120.275703,120.280703,30.359438,2533,8.412795582,4357,1.38870614,967,14.88003988,12.32561284,10,0,30,4,4,6,202,10,22,113,0,1,14,10,2,1,82,28,293,42,0,8,4,91,0.709739804,2.126190437
"(120.030703, 30.369438)",184,12.50452834,30.374438,30.364438,120.035703,120.025703,120.030703,30.369438,136,6.937634981,320,0.739130435,146,11.1046459,17.87648487,10,0,6,1,2,0,1,0,4,109,0,0,0,0,0,0,5,6,6,3,0,0,0,3,0.463956082,1.112518096
"(120.060703, 30.369438)",1115,10.77360807,30.374438,30.364438,120.065703,120.055703,120.060703,30.369438,906,9.286310559,2021,0.812556054,415,13.31709123,15.51021145,10,0,11,1,1,2,87,2,13,65,0,2,6,7,8,1,25,7,135,22,1,3,0,16,0.695779616,2.08436945
"(120.100703, 30.369438)",891,9.837925293,30.374438,30.364438,120.105703,120.095703,120.100703,30.369438,725,8.654989993,1616,0.81369248,288,6.655283945,12.75368383,10,0,1,0,0,0,2,0,3,200,0,0,0,3,1,0,22,1,27,4,0,0,0,24,0.469859648,1.12667423
"(120.120703, 30.369438)",1124,12.98833951,30.374438,30.364438,120.125703,120.115703,120.120703,30.369438,698,12.67152392,1822,0.620996441,104,9.313434304,11.6331348,10,0,9,1,0,2,10,2,2,21,0,0,0,32,2,5,0,0,13,3,0,2,0,0,0.801329442,2.055369437
"(120.140703, 30.369438)",634,10.1700898,30.374438,30.364438,120.145703,120.135703,120.140703,30.369438,356,9.32201351,990,0.561514196,161,9.387436334,10.75426801,10,0,11,0,1,9,5,5,9,39,0,0,28,4,0,0,18,5,10,14,0,0,1,2,0.855342998,2.316311778
"(120.290703, 30.369438)",2079,9.978222255,30.374438,30.364438,120.295703,120.285703,120.290703,30.369438,2270,7.418462721,4349,1.091871092,801,14.38941952,13.7383279,10,0,23,5,13,2,110,16,13,63,0,2,14,10,5,0,134,25,214,26,0,3,1,122,0.744584799,2.192384506
"(120.250703, 30.379438)",3327,11.86325207,30.384438,30.374438,120.255703,120.245703,120.250703,30.379438,1188,8.314127026,4515,0.357078449,126,9.403684415,12.2902534,10,0,5,0,2,1,6,3,8,39,0,0,5,2,2,0,15,7,16,8,0,0,0,7,0.840225511,2.275372864
"(120.300703, 30.379438)",662,13.67815011,30.384438,30.374438,120.305703,120.295703,120.300703,30.379438,1115,13.10948266,1777,1.68429003,242,11.00149131,15.15125118,10,0,14,0,3,0,83,6,8,31,0,0,5,2,3,0,11,6,41,22,0,0,0,7,0.788754191,2.081567529
"(120.110703, 30.389438)",570,11.40769331,30.394438,30.384438,120.115703,120.105703,120.110703,30.389438,240,7.384580103,810,0.421052632,376,19.76429117,13.86521134,10,0,11,3,3,0,6,9,2,193,0,0,8,7,0,0,35,6,50,12,0,0,1,30,0.644301716,1.744801392
"(120.250703, 30.399438)",1162,10.31881344,30.404438,30.394438,120.255703,120.245703,120.250703,30.399438,476,8.176398822,1638,0.409638554,1128,8.638050975,14.10977026,10,0,49,11,21,1,33,38,31,264,0,2,39,13,3,0,165,28,224,44,0,7,0,155,0.774130946,2.237526224
"(120.260703, 30.399438)",1898,11.88884772,30.404438,30.394438,120.265703,120.255703,120.260703,30.399438,2281,8.420983945,4179,1.201791359,932,7.857495468,14.5262922,10,0,48,4,22,2,77,33,21,252,0,0,38,22,2,0,126,28,144,43,0,7,2,61,0.798487519,2.307925773
"(120.290703, 30.409438)",903,9.067976094,30.414438,30.404438,120.295703,120.285703,120.290703,30.409438,1464,9.98453103,2367,1.621262458,1036,7.320388554,16.89692998,10,0,57,7,29,5,27,34,21,339,0,0,32,13,2,0,161,59,103,50,0,7,3,87,0.772343055,2.232358552
"(120.310703, 30.409438)",2275,12.58393897,30.414438,30.404438,120.315703,120.305703,120.310703,30.409438,2318,11.19257228,4593,1.018901099,1123,14.49454404,18.07918953,10,0,54,4,16,4,78,37,23,269,44,1,30,7,3,1,169,45,172,54,0,11,1,100,0.776521264,2.364136412
"(120.300703, 30.419438)",3843,12.19319613,30.424438,30.414438,120.305703,120.295703,120.300703,30.419438,6188,11.54978545,10031,1.610200364,2013,16.67162059,18.28550086,10,0,129,17,55,11,80,50,79,191,0,1,77,14,1,1,373,75,475,96,0,30,15,243,0.787684804,2.359692787
"(120.270703, 30.429438)",5122,13.75666406,30.434438,30.424438,120.275703,120.265703,120.270703,30.429438,2125,10.4816602,7247,0.414877001,1066,9.09308308,17.66364549,10,0,34,4,24,2,27,40,48,294,0,0,33,9,1,0,179,47,179,49,0,4,0,92,0.778064654,2.204423161
"(120.270703, 30.439438)",2320,14.05452214,30.444438,30.434438,120.275703,120.265703,120.270703,30.439438,1007,11.81883872,3327,0.434051724,408,13.00081903,18.57471868,10,0,33,1,16,1,7,27,10,67,0,0,13,10,1,0,64,23,62,28,0,1,0,44,0.843598127,2.390093471
"(120.290703, 30.439438)",1045,13.58398688,30.444438,30.434438,120.295703,120.285703,120.290703,30.439438,686,10.23384076,1731,0.65645933,319,7.562934474,19.46264195,10,0,10,1,6,0,40,1,14,150,0,0,6,0,2,0,14,10,21,27,0,1,0,16,0.694352353,1.880341029
"(120.260703, 30.449438)",185,6.132551314,30.454438,30.444438,120.265703,120.255703,120.260703,30.449438,838,9.365607098,1023,4.52972973,20,10.60939871,19.1316278,10,0,3,0,0,0,6,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.828580928,1.612344037
"(120.260703, 30.459438)",145,7.059176379,30.464438,30.454438,120.265703,120.255703,120.260703,30.459438,190,10.21472352,335,1.310344828,26,8.354255194,20.0746775,10,0,3,0,0,0,1,0,0,11,0,0,5,1,0,0,1,0,2,2,0,0,0,0,0.817860986,1.700694109
"(119.940703, 30.059438)",2491,14.72708219,30.064438,30.054438,119.945703,119.935703,119.940703,30.059438,1827,11.48904385,4318,0.733440385,2596,17.62508967,30.28177175,15,0,45,41,69,12,52,72,29,152,368,4,43,32,7,4,351,44,707,67,0,12,3,482,0.72909241,2.219738202
"(119.920703, 30.079438)",107,8.073524739,30.084438,30.074438,119.925703,119.915703,119.920703,30.079438,90,11.86438955,197,0.841121495,55,1.969653898,30.72378755,15,0,3,0,0,0,5,1,1,30,0,0,2,0,0,0,1,3,3,6,0,0,0,0,0.6972073,1.605379135
"(119.940703, 30.099438)",499,15.09809045,30.104438,30.094438,119.945703,119.935703,119.940703,30.099438,397,11.84141669,896,0.795591182,330,8.333843639,27.95814542,15,0,17,7,4,4,40,9,7,34,0,0,15,15,8,6,32,6,53,15,0,7,1,50,0.874196424,2.574018025
"(120.090703, 30.109438)",78,12.71755825,30.114438,30.104438,120.095703,120.085703,120.090703,30.109438,167,11.63559771,245,2.141025641,27,10.6743694,16.33067975,15,0,3,0,1,2,3,0,2,5,0,0,4,0,0,0,2,1,1,1,0,0,2,0,0.942853471,2.342902859
"(119.920703, 30.119438)",80,11.82987465,30.124438,30.114438,119.925703,119.915703,119.920703,30.119438,124,12.82248234,204,1.55,35,3.911386681,28.70855012,15,0,3,0,1,0,4,0,1,8,0,0,0,0,0,0,1,3,2,8,0,0,0,4,0.894619266,2.059936986
"(120.090703, 30.119438)",4,5.947097905,30.124438,30.114438,120.095703,120.085703,120.090703,30.119438,784,15.69879895,788,196,24,5.176552785,15.49911511,15,0,1,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.689017628,1.340766394
"(119.980703, 30.129438)",282,15.12916123,30.134438,30.124438,119.985703,119.975703,119.980703,30.129438,513,15.7539144,795,1.819148936,2,1.267289254,22.97728961,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.693147181
"(120.070703, 30.129438)",16,14.55106849,30.134438,30.124438,120.075703,120.065703,120.070703,30.129438,149,13.86353145,165,9.3125,115,10.0004259,15.96337985,15,0,5,0,0,0,33,1,7,26,0,0,7,3,0,0,7,3,3,12,0,0,2,6,0.829976183,2.128846878
"(119.950703, 30.139438)",458,17.87535954,30.144438,30.134438,119.955703,119.945703,119.950703,30.139438,171,12.11103035,629,0.373362445,86,7.482801012,25.13153597,15,0,2,0,0,2,8,2,2,44,0,0,3,1,0,0,5,3,10,0,0,0,0,4,0.707428765,1.757894443
"(119.960703, 30.139438)",0,0,30.144438,30.134438,119.965703,119.955703,119.960703,30.139438,0,0,0,0,126,7.332659813,24.23652963,15,0,8,0,2,0,7,1,9,42,0,0,1,0,1,0,14,3,15,13,0,3,0,7,0.811515826,2.141636788
"(120.000703, 30.139438)",0,0,30.144438,30.134438,120.005703,119.995703,120.000703,30.139438,0,0,0,0,9,2.689387456,20.74980864,15,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.987468751,1.368922361
"(120.050703, 30.139438)",64,7.892131122,30.144438,30.134438,120.055703,120.045703,120.050703,30.139438,89,9.327058843,153,1.390625,40,2.650010182,16.70432718,15,0,0,0,0,1,10,0,4,1,0,0,0,0,0,0,1,13,4,3,0,0,0,3,0.836315934,1.837573924
"(120.010703, 30.149438)",339,15.56306984,30.154438,30.144438,120.015703,120.005703,120.010703,30.149438,231,13.70343905,570,0.681415929,25,6.210959755,19.37518035,15,0,1,0,1,0,7,0,1,5,0,0,1,0,0,0,1,1,0,6,0,0,0,1,0.834762257,1.922111128
"(120.020703, 30.149438)",22,10.08566519,30.154438,30.144438,120.025703,120.015703,120.020703,30.149438,49,11.25055367,71,2.227272727,33,7.85058203,18.52438304,15,0,2,0,0,0,3,1,3,10,0,0,7,1,0,0,1,0,2,3,0,0,0,0,0.869607953,2.00234631
"(120.040703, 30.159438)",0,0,30.164438,30.154438,120.045703,120.035703,120.040703,30.159438,0,0,0,0,8,9.95662575,16.30184475,15,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.875,1.213007566
"(120.050703, 30.159438)",0,0,30.164438,30.154438,120.055703,120.045703,120.050703,30.159438,0,0,0,0,17,8.678834898,15.47484476,15,0,3,0,2,0,1,0,0,2,0,0,0,0,0,0,0,3,0,4,0,0,1,1,0.94072732,1.956187468
"(120.110703, 30.159438)",4,5.990406491,30.164438,30.154438,120.115703,120.105703,120.110703,30.159438,7,10.87005689,11,1.75,41,14.90070225,11.08905106,15,0,6,0,0,0,8,0,0,17,0,0,2,1,0,0,0,1,1,2,0,2,1,0,0.768456075,1.769435504
"(120.130703, 30.159438)",227,8.44592046,30.164438,30.154438,120.135703,120.125703,120.130703,30.159438,69,9.396895338,296,0.303964758,23,8.1783459,9.981105605,15,0,0,0,1,2,1,0,0,15,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0.64177022,1.248827184
"(120.160703, 30.159438)",1171,9.634153944,30.164438,30.154438,120.165703,120.155703,120.160703,30.159438,1136,8.862495233,2307,0.970111016,165,6.35952426,8.876992287,15,0,11,0,1,1,43,0,8,14,0,0,5,3,1,0,24,9,8,32,0,0,1,4,0.806382744,2.183724952
"(120.370703, 30.159438)",84,9.69290154,30.164438,30.154438,120.375703,120.365703,120.370703,30.159438,57,5.123965964,141,0.678571429,201,8.265562415,19.34559567,15,0,3,0,0,2,44,8,2,36,0,0,5,6,6,0,17,0,53,7,0,0,2,10,0.794753453,2.097399926
"(120.080703, 30.169438)",193,10.49131983,30.174438,30.164438,120.085703,120.075703,120.080703,30.169438,145,9.104837475,338,0.751295337,325,7.656684843,12.4783488,15,0,30,6,4,4,7,10,16,49,0,0,7,5,3,0,44,16,55,13,0,8,2,46,0.852103704,2.462896481
"(120.090703, 30.169438)",3643,17.72491474,30.174438,30.164438,120.095703,120.085703,120.090703,30.169438,2583,19.24185739,6226,0.709031018,417,12.20859732,11.71898295,15,0,36,5,19,11,2,4,19,34,0,0,5,1,0,0,53,15,75,33,0,1,56,48,0.849907097,2.407968127
"(120.100703, 30.169438)",640,13.11537452,30.174438,30.164438,120.105703,120.095703,120.100703,30.169438,1288,18.79255029,1928,2.0125,397,13.40560411,10.9956949,15,0,33,12,8,2,22,7,14,79,0,0,6,3,0,0,56,26,42,18,0,2,2,65,0.836911944,2.371150086
"(120.160703, 30.169438)",5659,11.16157459,30.174438,30.164438,120.165703,120.155703,120.160703,30.169438,1509,11.3010283,7168,0.266654886,672,20.09481817,7.907610887,15,0,36,5,12,4,28,10,20,146,0,1,34,6,5,0,96,23,116,37,0,3,1,89,0.789338152,2.324158022
"(120.200703, 30.169438)",702,9.760504676,30.174438,30.164438,120.205703,120.195703,120.200703,30.169438,624,8.894831718,1326,0.888888889,501,8.239760815,7.647795214,15,0,21,2,5,4,54,9,21,198,0,0,8,6,2,0,32,15,44,41,0,5,2,32,0.738924835,2.135767474
"(120.210703, 30.169438)",884,8.576695071,30.174438,30.164438,120.215703,120.205703,120.210703,30.169438,1236,10.8571035,2120,1.398190045,225,6.369445372,7.797516968,15,0,10,0,1,0,28,2,3,119,0,0,8,4,0,0,16,4,17,5,0,0,1,7,0.65170862,1.71989641
"(120.250703, 30.169438)",1387,9.248415232,30.174438,30.164438,120.255703,120.245703,120.250703,30.169438,595,5.651606102,1982,0.428983417,489,10.27748491,9.411878915,15,0,18,3,8,5,38,10,34,99,0,0,27,13,6,0,65,10,92,29,0,1,1,30,0.826987393,2.390301006
"(120.280703, 30.169438)",1987,9.751038177,30.174438,30.164438,120.285703,120.275703,120.280703,30.169438,1718,8.256575191,3705,0.86462003,1495,9.901131611,11.37263777,15,0,111,44,46,11,48,38,55,183,0,1,62,16,4,0,230,44,324,75,0,21,4,178,0.82397136,2.426133389
"(120.320703, 30.169438)",1072,9.533193002,30.174438,30.164438,120.325703,120.315703,120.320703,30.169438,1096,7.253222123,2168,1.02238806,297,17.57479139,14.52253054,15,0,3,5,3,4,60,6,3,19,0,0,10,4,4,0,33,4,76,21,0,1,2,39,0.77212227,2.231720404
"(120.340703, 30.169438)",235,9.05163773,30.174438,30.164438,120.345703,120.335703,120.340703,30.169438,559,9.085766197,794,2.378723404,291,7.587413129,16.23242763,15,0,4,1,0,4,25,0,2,146,0,0,13,2,5,0,16,1,46,11,0,0,0,15,0.651236924,1.718651576
"(120.180703, 30.179438)",550,7.813165822,30.184438,30.174438,120.185703,120.175703,120.180703,30.179438,706,10.22546391,1256,1.283636364,524,23.73279514,6.616647691,15,0,42,2,1,3,25,10,10,150,0,1,45,4,1,0,47,3,57,27,0,0,0,96,0.756108663,2.142217153
"(120.340703, 30.179438)",326,9.043335661,30.184438,30.174438,120.345703,120.335703,120.340703,30.179438,251,11.02248166,577,0.76993865,73,18.18688225,15.76387219,15,0,1,0,1,1,14,1,0,24,0,0,12,0,0,0,4,1,7,2,2,0,0,3,0.774025754,1.98533686
"(120.300703, 30.189438)",759,8.504029406,30.194438,30.184438,120.305703,120.295703,120.300703,30.189438,652,6.930630716,1411,0.859025033,498,9.076114056,11.76793678,15,0,11,1,5,5,58,20,7,42,0,6,16,11,6,1,67,17,133,24,0,3,2,63,0.784165077,2.34914863
"(120.310703, 30.189438)",710,7.810699413,30.194438,30.184438,120.315703,120.305703,120.310703,30.189438,638,7.393385644,1348,0.898591549,126,7.134133112,12.63944167,15,0,6,1,0,2,43,0,3,7,0,0,1,1,1,1,6,2,20,15,0,0,3,14,0.760480529,2.108499739
"(120.320703, 30.189438)",612,8.595939604,30.194438,30.184438,120.325703,120.315703,120.320703,30.189438,474,7.010554506,1086,0.774509804,130,6.46542386,13.52781702,15,0,6,0,4,3,19,1,3,23,0,0,5,0,1,0,14,5,14,15,0,0,3,14,0.883349112,2.39215374
"(120.330703, 30.189438)",1120,10.57636254,30.194438,30.184438,120.335703,120.325703,120.330703,30.189438,639,10.66897965,1759,0.570535714,277,12.07609059,14.43007825,15,0,17,2,3,8,13,5,11,60,0,0,29,5,3,0,21,8,51,15,0,6,3,17,0.851852891,2.462171538
"(120.350703, 30.189438)",252,10.52802708,30.194438,30.184438,120.355703,120.345703,120.350703,30.189438,154,6.165496214,406,0.611111111,131,13.07197817,16.26745716,15,0,2,0,2,3,22,0,3,57,0,0,9,1,2,0,9,1,9,10,0,0,1,0,0.714725836,1.886202456
"(120.360703, 30.189438)",327,8.728140115,30.194438,30.184438,120.365703,120.355703,120.360703,30.189438,167,7.137821253,494,0.510703364,65,12.62172844,17.19929303,15,0,1,0,1,3,15,0,0,12,0,0,1,6,1,0,3,0,15,5,0,0,2,0,0.826522751,2.053831881
"(120.380703, 30.189438)",34,5.622995894,30.194438,30.184438,120.385703,120.375703,120.380703,30.189438,24,5.630738385,58,0.705882353,40,8.032523105,19.08276816,15,0,1,0,0,0,8,1,0,17,0,0,0,2,1,0,1,0,4,5,0,0,0,0,0.771158742,1.69440894
"(120.400703, 30.189438)",176,8.520354712,30.194438,30.184438,120.405703,120.395703,120.400703,30.189438,192,7.512587033,368,1.090909091,287,17.1472594,20.98714476,15,0,6,4,4,1,17,6,1,42,0,0,6,4,6,0,38,8,107,4,0,1,1,31,0.714412776,2.064918512
"(120.230703, 30.199438)",1258,7.909228405,30.204438,30.194438,120.235703,120.225703,120.230703,30.199438,400,7.280999478,1658,0.317965024,233,13.03102819,5.807159921,15,0,19,3,2,1,48,3,15,57,0,1,14,5,0,2,20,4,18,13,0,0,0,8,0.811088101,2.297985631
"(119.990703, 30.209438)",4,13.93790915,30.214438,30.204438,119.995703,119.985703,119.990703,30.209438,4,2.611459413,8,1,138,6.44709477,18.99666204,15,0,6,2,2,0,9,4,25,11,0,0,4,2,3,0,13,6,40,5,0,1,0,5,0.826667281,2.292008379
"(120.180703, 30.209438)",121,8.853889735,30.214438,30.204438,120.185703,120.175703,120.180703,30.209438,294,9.309628187,415,2.429752066,147,9.385421195,3.619317542,15,0,13,0,0,0,2,12,3,28,0,0,3,1,0,0,36,4,24,13,0,0,1,7,0.825783926,2.11809395
"(120.330703, 30.209438)",279,8.181348797,30.214438,30.204438,120.335703,120.325703,120.330703,30.209438,95,7.778465296,374,0.340501792,58,5.278382011,13.70876735,15,0,0,0,0,2,7,1,0,2,0,0,6,0,1,0,14,1,19,5,0,0,0,0,0.804364637,1.852118022
"(120.340703, 30.209438)",665,8.549215337,30.214438,30.204438,120.345703,120.335703,120.340703,30.209438,342,7.853729688,1007,0.514285714,48,12.76144759,14.66547562,15,0,0,0,0,1,10,0,0,11,0,0,1,2,0,1,7,0,9,5,0,0,0,1,0.846739187,1.94968903
"(120.360703, 30.209438)",94,9.341259656,30.214438,30.204438,120.365703,120.355703,120.360703,30.209438,21,6.501881392,115,0.223404255,71,15.95640569,16.59365053,15,0,2,0,1,5,9,1,1,23,0,0,6,0,0,0,4,2,8,5,1,2,1,0,0.819540606,2.219357103
"(120.370703, 30.209438)",372,8.670511977,30.214438,30.204438,120.375703,120.365703,120.370703,30.209438,380,10.07032218,752,1.021505376,73,14.02828072,17.56359787,15,0,2,2,0,1,13,2,2,18,0,0,5,1,0,0,4,0,18,1,1,0,1,2,0.785491476,2.127150349
"(120.380703, 30.209438)",74,12.05582572,30.214438,30.204438,120.385703,120.375703,120.380703,30.209438,64,9.650136865,138,0.864864865,24,12.93808612,18.53649181,15,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0.490405605,0.789277373
"(120.400703, 30.209438)",178,7.929311382,30.214438,30.204438,120.405703,120.395703,120.400703,30.209438,157,9.291897832,335,0.882022472,39,13.66961923,20.49003016,15,0,6,0,0,1,12,0,1,5,0,0,2,0,0,0,1,0,5,5,0,0,1,0,0.855021209,1.968759091
"(120.410703, 30.209438)",32,6.52205732,30.214438,30.204438,120.415703,120.405703,120.410703,30.209438,26,7.388348381,58,0.8125,35,8.481528433,21.46979604,15,0,1,0,0,1,15,0,0,4,0,0,2,0,0,0,1,0,5,4,0,0,1,1,0.785360649,1.808359724
"(119.690703, 30.219438)",1046,15.25062071,30.224438,30.214438,119.695703,119.685703,119.690703,30.219438,566,13.96869868,1612,0.541108987,773,23.00348167,48.62715276,15,0,33,20,12,3,74,22,15,57,0,3,4,25,12,4,57,6,316,36,0,13,0,61,0.736742106,2.169292176
"(119.710703, 30.219438)",2190,15.65741425,30.224438,30.214438,119.715703,119.705703,119.710703,30.219438,1234,14.04379441,3424,0.56347032,320,7.243794317,46.63193347,15,0,17,1,10,3,16,8,16,59,0,0,10,9,3,0,38,11,76,27,0,1,0,15,0.833855986,2.362491906
"(120.150703, 30.219438)",175,6.745529043,30.224438,30.214438,120.155703,120.145703,120.150703,30.219438,273,8.979635959,448,1.56,124,13.301444,3.925004192,15,0,11,14,2,15,7,0,0,4,0,0,5,6,0,0,10,4,5,14,0,1,18,8,0.929703178,2.517682877
"(120.200703, 30.219438)",37,4.903929844,30.224438,30.214438,120.205703,120.195703,120.200703,30.219438,37,4.806567121,74,1,414,5.646849146,2.699279459,15,0,10,39,7,2,12,4,3,7,255,0,0,2,0,0,14,5,13,9,0,0,1,31,0.559775582,1.552027466
"(120.250703, 30.219438)",1541,8.534767927,30.224438,30.214438,120.255703,120.245703,120.250703,30.219438,849,9.845424005,2390,0.550940947,319,14.15348925,5.93742782,15,0,8,0,4,1,5,7,7,67,0,0,5,8,2,0,48,13,79,15,0,0,0,50,0.779368623,2.110569357
"(120.280703, 30.219438)",2021,10.36721085,30.224438,30.214438,120.285703,120.275703,120.280703,30.219438,1234,8.944305329,3255,0.610588817,399,14.97947261,8.655357402,15,0,30,4,5,3,15,12,14,74,0,0,37,10,2,8,43,7,74,23,0,8,1,29,0.842568154,2.480890516
"(120.290703, 30.219438)",664,10.83663293,30.224438,30.214438,120.295703,120.285703,120.290703,30.219438,577,8.921497068,1241,0.868975904,359,14.51102745,9.59610029,15,0,6,2,2,0,33,5,10,212,0,0,11,10,7,4,17,3,13,14,0,1,0,9,0.596230036,1.689246894
"(120.300703, 30.219438)",497,8.65517736,30.224438,30.214438,120.305703,120.295703,120.300703,30.219438,381,10.31883844,878,0.766599598,334,12.05776776,10.54709539,15,0,7,0,5,4,13,10,4,123,0,0,10,3,0,1,35,4,62,5,0,2,0,46,0.715036745,1.982502816
"(120.340703, 30.219438)",539,8.29777779,30.224438,30.214438,120.345703,120.335703,120.340703,30.219438,1222,11.38865395,1761,2.26716141,224,13.6725316,14.41422215,15,0,9,0,3,3,52,3,9,25,0,0,3,2,1,1,28,4,18,19,0,2,0,42,0.798824966,2.263241554
"(120.390703, 30.219438)",433,9.405956893,30.224438,30.214438,120.395703,120.385703,120.390703,30.219438,481,9.509994094,914,1.110854503,142,13.32995676,19.321694,15,0,18,7,1,0,25,1,1,25,0,0,5,5,2,0,8,1,13,11,1,1,0,17,0.833010172,2.360095535
"(119.690703, 30.229438)",1284,14.98103514,30.234438,30.224438,119.695703,119.685703,119.690703,30.229438,934,13.67162786,2218,0.72741433,399,6.166324013,48.56973199,15,0,18,3,1,4,38,7,18,45,0,1,10,5,0,0,49,12,138,28,0,2,0,20,0.767300925,2.173927221
"(120.020703, 30.229438)",1112,12.93618591,30.234438,30.224438,120.025703,120.015703,120.020703,30.229438,362,10.95762904,1474,0.325539568,42,7.334235621,15.68138388,15,0,2,0,0,0,1,0,1,20,0,0,0,1,0,0,2,6,5,0,0,0,3,1,0.746586405,1.719078727
"(120.210703, 30.229438)",66,7.276805377,30.234438,30.224438,120.215703,120.205703,120.210703,30.229438,152,8.868724496,218,2.303030303,6,7.397383783,2.204425411,15,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.098612289
"(120.290703, 30.229438)",880,9.082534893,30.234438,30.224438,120.295703,120.285703,120.290703,30.229438,586,8.748481014,1466,0.665909091,204,15.87445553,9.317618146,15,0,16,2,0,1,10,0,3,118,0,0,10,3,6,13,5,1,5,11,0,0,0,0,0.625963409,1.651953323
"(120.300703, 30.229438)",958,8.695274237,30.234438,30.224438,120.305703,120.295703,120.300703,30.229438,841,9.008586542,1799,0.877870564,78,5.665048784,10.29262229,15,0,7,0,0,0,14,0,4,36,0,0,1,0,0,1,0,0,5,10,0,0,0,0,0.762225206,1.585002758
"(120.320703, 30.229438)",292,7.680368781,30.234438,30.224438,120.325703,120.315703,120.320703,30.229438,381,8.527345527,673,1.304794521,105,10.65148602,12.25411648,15,0,3,0,0,0,46,0,2,17,0,0,1,0,0,0,3,1,6,25,0,0,0,1,0.68322085,1.573174144
"(120.420703, 30.229438)",1354,17.65404972,30.234438,30.224438,120.425703,120.415703,120.420703,30.229438,2893,23.72560112,4247,2.136632201,112,20.99437236,22.16175595,15,0,13,4,0,1,15,2,4,5,0,0,8,3,0,0,38,1,2,10,0,3,0,3,0.807181563,2.185888195
"(120.430703, 30.229438)",170,13.15609933,30.234438,30.224438,120.435703,120.425703,120.430703,30.229438,2065,17.77641074,2235,12.14705882,60,9.734300597,23.15674405,15,0,5,0,0,4,5,0,0,1,34,0,0,0,0,0,0,0,7,4,0,0,0,0,0.727665585,1.415971847
"(119.690703, 30.239438)",589,14.04992128,30.244438,30.234438,119.695703,119.685703,119.690703,30.239438,390,11.67619186,979,0.662139219,230,8.221989709,48.53243535,15,0,16,0,5,3,17,5,5,24,0,1,11,7,5,1,22,6,61,15,0,0,3,23,0.843770406,2.438810153
"(119.710703, 30.239438)",876,14.02739128,30.244438,30.234438,119.715703,119.705703,119.710703,30.239438,719,13.56236914,1595,0.820776256,1314,10.86019557,46.53319905,15,0,40,17,23,7,49,43,43,225,0,0,66,1,0,0,156,39,361,46,0,14,3,181,0.787307839,2.230611076
"(119.720703, 30.239438)",1778,13.6816701,30.244438,30.234438,119.725703,119.715703,119.720703,30.239438,1415,10.59956804,3193,0.79583802,999,10.88853791,45.5336061,15,0,53,3,21,7,27,27,32,122,0,3,82,4,0,0,88,74,322,48,0,10,14,62,0.793017886,2.292116502
"(119.890703, 30.239438)",92,13.02644262,30.244438,30.234438,119.895703,119.885703,119.890703,30.239438,66,15.06320173,158,0.717391304,39,3.760248872,28.54487928,15,0,2,5,4,1,4,0,1,6,0,0,4,0,0,0,1,1,3,1,0,0,4,2,0.931101919,2.457231345
"(119.910703, 30.239438)",280,10.17203784,30.244438,30.234438,119.915703,119.905703,119.910703,30.239438,201,9.761427769,481,0.717857143,40,6.812850911,26.54707845,15,0,2,0,1,1,2,0,1,15,0,0,1,1,3,0,3,1,3,6,0,0,0,0,0.814087896,2.088094225
"(119.940703, 30.239438)",3196,15.4182718,30.244438,30.234438,119.945703,119.935703,119.940703,30.239438,1209,13.65323306,4405,0.378285357,30,12.42154466,23.55107707,15,0,0,0,0,0,2,0,5,15,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0.79155343,1.418273353
